,Model Type,seed,Held-out AuROC,Held-out AuPRC,Early Stopping Metric
201,NAugWithin,3578,0.9783091306635872,0.9556975242399821,loss
202,NAugOut100,3578,0.9744387226704827,0.9495069245413885,loss
203,NAugOutDouble,3578,0.9771378536542348,0.9564941855881004,loss
204,RCSumPool,1780,0.9844388343238974,0.96894321201794,loss
205,RCSumPoolBias,1780,0.9841858937488556,0.9686710059884498,loss
206,RCWeight,1780,0.9821841148983487,0.9663837187969768,loss
207,Siamese,1780,0.9784562929610814,0.9581757843922836,loss
208,Standard,1780,0.9751971917153304,0.9500923586788579,loss
209,AugWithin,1780,0.9715196740284574,0.9443811219472695,loss
210,AugOut100,1780,0.9752537323852759,0.9519584640859842,loss
211,AugOutDouble,1780,0.9738349168305068,0.9482302524445735,loss
212,NStandard,1780,0.9775853361114447,0.9550756700096874,loss
213,NAugWithin,1780,0.9780551406496691,0.9550391745626924,loss
214,NAugOut100,1780,0.9755468269002702,0.9510936919653009,loss
215,NAugOutDouble,1780,0.9793421828098093,0.9587375052557434,loss
216,RCSumPool,6117,0.9813275061146589,0.9630941341807681,loss
217,RCSumPoolBias,6117,0.9814874423197856,0.9639875330503869,loss
218,RCWeight,6117,0.9841834421908251,0.9680533570507941,loss
219,Siamese,6117,0.978050005280742,0.9588477345895261,loss
220,Standard,6117,0.9766337789153314,0.9519889051857384,loss
221,AugWithin,6117,0.9715864166205932,0.9459178222231388,loss
222,AugOut100,6117,0.9774121528909951,0.9535875426686176,loss
223,AugOutDouble,6117,0.9711675528776552,0.9453693102434261,loss
224,NStandard,6117,0.9746756205938514,0.9515193789356279,loss
225,NAugWithin,6117,0.97964738888167,0.9574142992567074,loss
226,NAugOut100,6117,0.9763242374566378,0.953690621565719,loss
227,NAugOutDouble,6117,0.98030998050263,0.9587387091132987,loss
228,RCSumPool,9295,0.9869089639817265,0.9735288692026826,loss
229,RCSumPoolBias,9295,0.987567521284384,0.9743356390135032,loss
230,RCWeight,9295,0.9869621756939256,0.9725726495031238,loss
231,Siamese,9295,0.9811939607166815,0.9613351512723733,loss
232,Standard,9295,0.9773981833112002,0.9555996727905368,loss
233,AugWithin,9295,0.9731302186251279,0.946895928884997,loss
234,AugOut100,9295,0.9764160203485167,0.9521193957683682,loss
235,AugOutDouble,9295,0.972453149908851,0.9456131440216593,loss
236,NStandard,9295,0.9753495151876257,0.9510514784203465,loss
237,NAugWithin,9295,0.980305524688385,0.960673201081618,loss
238,NAugOut100,9295,0.9764918294043861,0.9523243514212336,loss
239,NAugOutDouble,9295,0.9793055986824278,0.9580670437731506,loss
