,Model Type,seed,Held-out AuROC,Held-out AuPRC,Early Stopping Metric
0,RCSumPool,1535,0.9237049206678364,0.6766600966867856,auroc
1,RCSumPoolBias,1535,0.9254573353038826,0.6953948966265412,auroc
2,RCWeight,1535,0.9252853511165532,0.6876119939255825,auroc
3,Siamese,1535,0.9274784238019532,0.6932040976947624,auroc
4,Standard,1535,0.9282171740611638,0.7045173177370204,auroc
5,AugWithin,1535,0.9248939293696328,0.685451365029997,auroc
6,AugOut100,1535,0.9281058094996715,0.6991414555976642,auroc
7,AugOutDouble,1535,0.9214983731447925,0.6739490278190852,auroc
8,NStandard,1535,0.9249765613256661,0.6813971255835253,auroc
9,NAugWithin,1535,0.9293235508069267,0.7064003731235505,auroc
10,NAugOut100,1535,0.9268486722930458,0.6956548468088579,auroc
11,NAugOutDouble,1535,0.9291547896087538,0.7115750054784249,auroc
12,RCSumPool,9999,0.9253457993067966,0.6994031660851653,auroc
13,RCSumPoolBias,9999,0.9235422625767895,0.6832317518169386,auroc
14,RCWeight,9999,0.9249843102144892,0.6818598959278978,auroc
15,Siamese,9999,0.9282272201869389,0.6893959347576722,auroc
16,Standard,9999,0.9251833126513435,0.6743954995964996,auroc
17,AugWithin,9999,0.9255393500917797,0.6802375476379132,auroc
18,AugOut100,9999,0.9253919154814295,0.6935679266825902,auroc
19,AugOutDouble,9999,0.9203238678942004,0.6501160829680616,auroc
20,NStandard,9999,0.9233536491368971,0.6670763364767384,auroc
21,NAugWithin,9999,0.9263424915598829,0.6804439477430763,auroc
22,NAugOut100,9999,0.9268713360784974,0.6894484921486075,auroc
23,NAugOutDouble,9999,0.9284233767929421,0.7037991036956918,auroc
24,RCSumPool,4652,0.924813834660382,0.6736717810211088,auroc
25,RCSumPoolBias,4652,0.9255481961684008,0.6877494187548795,auroc
26,RCWeight,4652,0.924484952617945,0.6887508981956167,auroc
27,Siamese,4652,0.9296413238229094,0.7107423850167693,auroc
28,Standard,4652,0.9298246227594055,0.7027688644175175,auroc
29,AugWithin,4652,0.924642364779833,0.685719711913019,auroc
30,AugOut100,4652,0.9271355526150924,0.6963274035449443,auroc
31,AugOutDouble,4652,0.9222856396769441,0.6564387431767217,auroc
32,NStandard,4652,0.9240560550503006,0.6643316306562068,auroc
33,NAugWithin,4652,0.9307038130567542,0.7089787953446148,auroc
34,NAugOut100,4652,0.9273226231346436,0.6979557733704109,auroc
35,NAugOutDouble,4652,0.9289306890010215,0.7062089889387613,auroc
36,RCSumPool,6806,0.9236255117009592,0.6619554494916465,auroc
37,RCSumPoolBias,6806,0.9254753703283116,0.6674322822684162,auroc
38,RCWeight,6806,0.9236963146010462,0.679705743370553,auroc
39,Siamese,6806,0.9287662136926843,0.7004090817513562,auroc
40,Standard,6806,0.927824586552208,0.69548142579241,auroc
41,AugWithin,6806,0.9241359440368392,0.6709427300689301,auroc
42,AugOut100,6806,0.9261700959271292,0.6818317897316659,auroc
43,AugOutDouble,6806,0.9198863985468845,0.6513851116356421,auroc
44,NStandard,6806,0.9231285542027229,0.6662166717205178,auroc
45,NAugWithin,6806,0.9296967318067063,0.7039330809901281,auroc
46,NAugOut100,6806,0.9255752829921627,0.6825394877170927,auroc
47,NAugOutDouble,6806,0.9278030542416732,0.6924631941921713,auroc
48,RCSumPool,7626,0.924985201679575,0.681270521019327,auroc
49,RCSumPoolBias,7626,0.9264232377243887,0.6932114793023707,auroc
50,RCWeight,7626,0.9259956087801358,0.6892956623141295,auroc
51,Siamese,7626,0.9275776164363121,0.7008388151138868,auroc
52,Standard,7626,0.9252630644894071,0.7012011098778184,auroc
53,AugWithin,7626,0.9229738164360928,0.6652317497367743,auroc
54,AugOut100,7626,0.9259988317692922,0.6819152450321027,auroc
55,AugOutDouble,7626,0.9198652433946551,0.6793273897228411,auroc
56,NStandard,7626,0.9245397091464868,0.6932644111683081,auroc
57,NAugWithin,7626,0.9280938775823686,0.7094858748943164,auroc
58,NAugOut100,7626,0.9255756258633497,0.6714869655832075,auroc
59,NAugOutDouble,7626,0.9292320727742722,0.6927217910065145,auroc
60,RCSumPool,2143,0.9241919349016536,0.6886002586540804,auroc
61,RCSumPoolBias,2143,0.9238987114626502,0.6888976709416753,auroc
62,RCWeight,2143,0.9260363075900161,0.6936063548520781,auroc
63,Siamese,2143,0.9289464953627359,0.6972308396628911,auroc
64,Standard,2143,0.9258837299118629,0.686700498004575,auroc
65,AugWithin,2143,0.9241346068392104,0.6845855639341125,auroc
66,AugOut100,2143,0.9277117133574935,0.6883890437628442,auroc
67,AugOutDouble,2143,0.9229766965540624,0.6883229206779937,auroc
68,NStandard,2143,0.9258434768345255,0.6932408792453847,auroc
69,NAugWithin,2143,0.9281769209838262,0.6970522120565077,auroc
70,NAugOut100,2143,0.9259547728217805,0.6911988117592202,auroc
71,NAugOutDouble,2143,0.9298749905367553,0.6976913321177584,auroc
72,RCSumPool,3578,0.9249372340005331,0.6764133680579344,auroc
73,RCSumPoolBias,3578,0.9256186561973008,0.6817605472970444,auroc
74,RCWeight,3578,0.9243615532777937,0.6920430429850615,auroc
75,Siamese,3578,0.9282968916121088,0.7066929119229037,auroc
76,Standard,3578,0.9260104208154081,0.6932880067902892,auroc
77,AugWithin,3578,0.9224239539137238,0.6682697396757045,auroc
78,AugOut100,3578,0.9250656735471313,0.6774632113254209,auroc
79,AugOutDouble,3578,0.922148559776437,0.6738624995547964,auroc
80,NStandard,3578,0.9266220687256493,0.6880635423485113,auroc
81,NAugWithin,3578,0.9281638233044883,0.6983258642023913,auroc
82,NAugOut100,3578,0.9248649224672242,0.6798556277795077,auroc
83,NAugOutDouble,3578,0.9268565926174621,0.6854707331193702,auroc
84,RCSumPool,1780,0.9249487887595305,0.6642216284983754,auroc
85,RCSumPoolBias,1780,0.9242923618722851,0.6737023061000907,auroc
86,RCWeight,1780,0.9262021543831007,0.6935416566671041,auroc
87,Siamese,1780,0.926891016884623,0.6964755441224773,auroc
88,Standard,1780,0.9239627598003556,0.6896917905973964,auroc
