,Model Type,seed,Held-out AuROC,Held-out AuPRC,Imbalance
166,NAugOut100,6806,0.9242629092373338,0.6898213733603588,upsample
167,NAugOutDouble,6806,0.92195120312128,0.6895869223630303,upsample
168,RCSumPool,7626,0.9235184673164214,0.6962951534373767,upsample
169,RCSumPoolBias,7626,0.9266453839663559,0.705696637223823,upsample
170,RCWeight,7626,0.9277734987453657,0.7076593575554855,upsample
171,Siamese,7626,0.926800121732986,0.7078941991772326,upsample
172,AugWithin,7626,0.9247075103053365,0.7011028798649169,upsample
173,AugOut100,7626,0.9213730194388763,0.697878366281671,upsample
174,AugOutDouble,7626,0.9206797338990433,0.682840714923858,upsample
175,Standard,7626,0.9213926316707647,0.6801621170695382,upsample
176,NStandard,7626,0.9247040130192304,0.6937319818599439,upsample
177,NAugWithin,7626,0.9293365799120274,0.7124018131155927,upsample
178,NAugOut100,7626,0.9268077677604533,0.712997592435736,upsample
179,NAugOutDouble,7626,0.9250158543636804,0.6995575959187932,upsample
180,RCSumPool,2143,0.9245415263637771,0.6953789817333073,upsample
181,RCSumPoolBias,2143,0.927254528916933,0.6921048355033743,upsample
182,RCWeight,2143,0.9269712144552298,0.6838799341399185,upsample
183,Siamese,2143,0.9256816416343271,0.7054798478064448,upsample
184,AugWithin,2143,0.9285204093388237,0.7042746033492994,upsample
185,AugOut100,2143,0.9219898447040391,0.6805928730667355,upsample
186,AugOutDouble,2143,0.9208812050084427,0.6812615578589493,upsample
187,Standard,2143,0.9218415872028405,0.6905037530628273,upsample
188,NStandard,2143,0.9265383395818179,0.7092175038030378,upsample
189,NAugWithin,2143,0.9328635243756727,0.721685009248756,upsample
190,NAugOut100,2143,0.9253230326599892,0.6971216186552124,upsample
191,NAugOutDouble,2143,0.9262778946282783,0.6992455783222234,upsample
192,RCSumPool,3578,0.9238382289852879,0.7005822294682075,upsample
193,RCSumPoolBias,3578,0.9244087666402244,0.6959872187208959,upsample
194,RCWeight,3578,0.9263367313239436,0.7157752459632449,upsample
195,Siamese,3578,0.9273248860844769,0.7073863840591829,upsample
196,AugWithin,3578,0.925230217429706,0.7092660186510761,upsample
197,AugOut100,3578,0.9199667675530847,0.6824388721488402,upsample
198,AugOutDouble,3578,0.9180897878148518,0.6741675785255707,upsample
199,Standard,3578,0.9218120659936516,0.6903999097339385,upsample
200,NStandard,3578,0.9275216598586165,0.7090212798591462,upsample
201,NAugWithin,3578,0.927800997014552,0.7174682529597673,upsample
202,NAugOut100,3578,0.9259894713858909,0.706094627286338,upsample
203,NAugOutDouble,3578,0.9240955880981456,0.6963782654295733,upsample
204,RCSumPool,1780,0.9247199565294194,0.6944202702664488,upsample
205,RCSumPoolBias,1780,0.9216464249232791,0.6949463256481122,upsample
206,RCWeight,1780,0.9268967085463249,0.6984137604801748,upsample
207,Siamese,1780,0.9249449828893563,0.71236867629975,upsample
208,AugWithin,1780,0.9235883444643036,0.6909647921497143,upsample
209,AugOut100,1780,0.9204324209119605,0.6751408426067819,upsample
210,AugOutDouble,1780,0.9206367035650923,0.679044591141764,upsample
211,Standard,1780,0.9202644483175174,0.6753347937340894,upsample
212,NStandard,1780,0.9252728020311141,0.6905724934050955,upsample
213,NAugWithin,1780,0.9267961101400998,0.7048552691624236,upsample
214,NAugOut100,1780,0.9243267861394461,0.6978868537638724,upsample
215,NAugOutDouble,1780,0.9243007279292444,0.6923074619663502,upsample
216,RCSumPool,6117,0.9245900769238364,0.6961673727642559,upsample
217,RCSumPoolBias,6117,0.9252079650896787,0.6996933556087065,upsample
218,RCWeight,6117,0.9272900503718919,0.6992568717772923,upsample
219,Siamese,6117,0.9274454395937772,0.7086978813796495,upsample
220,AugWithin,6117,0.9258563687911513,0.7081107908943047,upsample
221,AugOut100,6117,0.9214901099491892,0.6899176839285865,upsample
222,AugOutDouble,6117,0.9192756078146103,0.6657358367765716,upsample
223,Standard,6117,0.9237460652102596,0.6744412230598915,upsample
224,NStandard,6117,0.9263169819435805,0.6866203323499407,upsample
225,NAugWithin,6117,0.930778764698202,0.7190666652632303,upsample
226,NAugOut100,6117,0.9267070322057536,0.6986332245688999,upsample
227,NAugOutDouble,6117,0.9242106556684563,0.6820269130982632,upsample
228,RCSumPool,9295,0.9250316264382761,0.6955442470088639,upsample
229,RCSumPoolBias,9295,0.9265325107716411,0.6927956671572832,upsample
230,RCWeight,9295,0.928115135595954,0.7039339914129692,upsample
231,Siamese,9295,0.927866416837005,0.7033704490643217,upsample
232,AugWithin,9295,0.9231354116264603,0.6992701813187878,upsample
233,AugOut100,9295,0.9187784445936621,0.6737438945223468,upsample
234,AugOutDouble,9295,0.9211229977694172,0.673239931737592,upsample
235,Standard,9295,0.920710146573318,0.6855034079231608,upsample
236,NStandard,9295,0.9269830777982953,0.6979342815602778,upsample
237,NAugWithin,9295,0.9272124586223051,0.7146310935240757,upsample
238,NAugOut100,9295,0.9236212258111236,0.6835065730864012,upsample
239,NAugOutDouble,9295,0.9249264335581473,0.684958466870298,upsample
