,Model Type,seed,Held-out AuROC,Held-out AuPRC,Early Stopping Metric
46,AugOutsideDouble,7626,0.6574451399663959,0.4947151769951165,auroc
47,NAugOutside,7626,0.7067977709775798,0.5605115780204617,auroc
48,NAugOutsideDouble,7626,0.6940855949856776,0.5400216923256681,auroc
49,NStandard,7626,0.6752045897195981,0.5192792818911819,auroc
50,RC,2143,0.7983065491129807,0.6555080854955669,auroc
51,Siamese,2143,0.7375369926897882,0.5897667999470569,auroc
52,Standard,2143,0.6611803168889464,0.5000501540606233,auroc
53,AugWithin,2143,0.752167990270924,0.6125525451847185,auroc
54,NAugWithin,2143,0.7814443524589413,0.6508782851633516,auroc
55,AugOutside,2143,0.6828675285725758,0.5250823373679802,auroc
56,AugOutsideDouble,2143,0.6775658131234068,0.5184125502715718,auroc
57,NAugOutside,2143,0.7265820666815755,0.5766389629977633,auroc
58,NAugOutsideDouble,2143,0.717246589615217,0.5659396709488144,auroc
59,NStandard,2143,0.7040177136390606,0.5501454137890803,auroc
60,RC,3578,0.8479507009939008,0.7575879680540502,auroc
61,Siamese,3578,0.7555534683899273,0.6184963217055118,auroc
62,Standard,3578,0.6873433748166238,0.5285664241991702,auroc
63,AugWithin,3578,0.7611643645921884,0.6270885460175166,auroc
64,NAugWithin,3578,0.798759908444645,0.6800083958576654,auroc
65,AugOutside,3578,0.7011386910488508,0.5476255020677616,auroc
66,AugOutsideDouble,3578,0.6946105356161633,0.5419570146090341,auroc
67,NAugOutside,3578,0.7417172724003788,0.5964571654618999,auroc
68,NAugOutsideDouble,3578,0.7320841876734496,0.5856071141305706,auroc
69,NStandard,3578,0.7302561790009295,0.5806299721997551,auroc
70,RC,1780,0.8831348772693172,0.8133724728428154,auroc
71,Siamese,1780,0.7445534172467623,0.6040436457330807,auroc
72,Standard,1780,0.6733864954927723,0.5136601107312512,auroc
73,AugWithin,1780,0.7621197701793939,0.6284173921074739,auroc
74,NAugWithin,1780,0.79528697711897,0.6729283283019137,auroc
75,AugOutside,1780,0.6796729030070195,0.5219276067569751,auroc
76,AugOutsideDouble,1780,0.6785703777782762,0.5213115141435549,auroc
77,NAugOutside,1780,0.7185114285662073,0.5707187044450253,auroc
78,NAugOutsideDouble,1780,0.7184433184350462,0.5702005610522403,auroc
79,NStandard,1780,0.7122379207346468,0.5620494637418787,auroc
80,RC,6117,0.8516671660313834,0.7637980826615691,auroc
81,Siamese,6117,0.7377339796009786,0.5980746443895657,auroc
82,Standard,6117,0.6712524460559074,0.5141742749421322,auroc
83,AugWithin,6117,0.7544605192887941,0.6165557930192535,auroc
84,NAugWithin,6117,0.7914244143162753,0.6715923444396337,auroc
85,AugOutside,6117,0.6741457366443392,0.5169716920311659,auroc
86,AugOutsideDouble,6117,0.6840337526959246,0.526612416055149,auroc
87,NAugOutside,6117,0.71522813587031,0.5670359087370976,auroc
88,NAugOutsideDouble,6117,0.7245386972585312,0.5786039976487672,auroc
89,NStandard,6117,0.7148497050727651,0.5665396789712401,auroc
90,RC,9295,0.7989896636021822,0.6600692645960645,auroc
91,Siamese,9295,0.750620736922858,0.6129555698483516,auroc
92,Standard,9295,0.5195579355961523,0.3534984160715,auroc
93,AugWithin,9295,0.7656149806083267,0.6327494709358582,auroc
94,NAugWithin,9295,0.799795612908885,0.6795979881202735,auroc
95,AugOutside,9295,0.6637599819848378,0.4991034938023904,auroc
96,AugOutsideDouble,9295,0.6612946864044918,0.49750139044846203,auroc
97,NAugOutside,9295,0.7041029377004548,0.5464779331955942,auroc
98,NAugOutsideDouble,9295,0.697646900899648,0.5382946868933783,auroc
99,NStandard,9295,0.690972993309264,0.5301138984706854,auroc
100,RC,1535,0.8849782777511873,0.8155589872492041,loss
101,Siamese,1535,0.7420348128992139,0.6025100797940521,loss
102,Standard,1535,0.6553046999679215,0.4962312351057249,loss
103,AugWithin,1535,0.7489762895527399,0.6093077419107532,loss
104,NAugWithin,1535,0.7911311189277422,0.6687995969631931,loss
105,AugOutside,1535,0.6582654533909563,0.49631921378264393,loss
106,AugOutsideDouble,1535,0.6624757901954369,0.5036984302399644,loss
107,NAugOutside,1535,0.694290499302614,0.536868452827846,loss
108,NAugOutsideDouble,1535,0.7017279623031255,0.5456935870701485,loss
109,NStandard,1535,0.6938344213272081,0.5373098483212259,loss
110,RC,9999,0.8938830078287413,0.8248679035352483,loss
111,Siamese,9999,0.7420521619536786,0.599346004887979,loss
112,Standard,9999,0.6750558130183721,0.5177542914863917,loss
113,AugWithin,9999,0.7577659431874256,0.6219763335682933,loss
114,NAugWithin,9999,0.7884055611458899,0.6634568383130608,loss
115,AugOutside,9999,0.6835538848749035,0.5233748563778066,loss
116,AugOutsideDouble,9999,0.6763168496578261,0.517585535009903,loss
117,NAugOutside,9999,0.72218150215443,0.5695954619837237,loss
118,NAugOutsideDouble,9999,0.7142608472046185,0.5642681003625815,loss
119,NStandard,9999,0.6880295988480123,0.5261591182651627,loss
120,RC,4652,0.7544447467437486,0.6119848937074798,loss
121,Siamese,4652,0.7425523505100545,0.5998221458539796,loss
