,Model Type,seed,Held-out AuROC,Held-out AuPRC,Imbalance
159,Siamese,6806,0.9850698051472428,0.9677385420146247,upsample
160,AugWithin,6806,0.9843789905020793,0.9667120691058668,upsample
161,AugOut100,6806,0.9811890920084525,0.9589662637608756,upsample
162,AugOutDouble,6806,0.9809592648945611,0.9604266083591749,upsample
163,Standard,6806,0.9812323168474113,0.9610724190910737,upsample
164,NStandard,6806,0.9837322264838425,0.9653557424507188,upsample
165,NAugWithin,6806,0.9866986547105413,0.9710422724979972,upsample
166,NAugOut100,6806,0.9832650197369346,0.9640843698751634,upsample
167,NAugOutDouble,6806,0.9842368517480581,0.9664881274027822,upsample
168,RCSumPool,7626,0.9893233701556202,0.9769885555161855,upsample
169,RCSumPoolBias,7626,0.9910784620545526,0.979024294483035,upsample
170,RCWeight,7626,0.9907510371251733,0.9782645595804043,upsample
171,Siamese,7626,0.9856848279404533,0.9693709944372538,upsample
172,AugWithin,7626,0.9824075077476546,0.9639326913356875,upsample
173,AugOut100,7626,0.9798830567250443,0.9584969828371424,upsample
174,AugOutDouble,7626,0.9791738510936726,0.9576896002318458,upsample
175,Standard,7626,0.9795820398067304,0.958444771227464,upsample
176,NStandard,7626,0.9828894066388294,0.9645417579649205,upsample
177,NAugWithin,7626,0.9856795291343242,0.9704078262524645,upsample
178,NAugOut100,7626,0.9830043976133972,0.9650161636410307,upsample
179,NAugOutDouble,7626,0.983320803434576,0.9652197312329808,upsample
180,RCSumPool,2143,0.988746952949922,0.9755103624999605,upsample
181,RCSumPoolBias,2143,0.9887527506696151,0.9763401340450005,upsample
182,RCWeight,2143,0.9906094230905903,0.9789981385176848,upsample
183,Siamese,2143,0.9859923909488064,0.9703817105633182,upsample
184,AugWithin,2143,0.9830715530995169,0.9652247776249772,upsample
185,AugOut100,2143,0.9821065510430466,0.9618412930585445,upsample
186,AugOutDouble,2143,0.9795811968148463,0.9595986703711613,upsample
187,Standard,2143,0.9803890755064563,0.9578978659540626,upsample
188,NStandard,2143,0.9832854837950209,0.9640461188105678,upsample
189,NAugWithin,2143,0.9856090102826258,0.9693866797847787,upsample
190,NAugOut100,2143,0.9844646143920288,0.9662762487113262,upsample
191,NAugOutDouble,2143,0.9836585077037673,0.9666979183579915,upsample
192,RCSumPool,3578,0.9865026935053033,0.9726993162281288,upsample
193,RCSumPoolBias,3578,0.9870448835201125,0.9739707884634099,upsample
194,RCWeight,3578,0.9898210708436445,0.978303250217699,upsample
195,Siamese,3578,0.9863294930809378,0.9707258255108872,upsample
196,AugWithin,3578,0.9831326442052454,0.9647015507780768,upsample
197,AugOut100,3578,0.9792873883373381,0.9581723411965967,upsample
198,AugOutDouble,3578,0.9808786387422108,0.9604670962394863,upsample
199,Standard,3578,0.9795357440687651,0.9586699022236679,upsample
200,NStandard,3578,0.9829822389695846,0.9650668180303428,upsample
201,NAugWithin,3578,0.9862857091147085,0.9702477081436497,upsample
202,NAugOut100,3578,0.9824553002263124,0.9644065949484392,upsample
203,NAugOutDouble,3578,0.9847056412552384,0.9677247553791466,upsample
204,RCSumPool,1780,0.9889641093796764,0.9763253307688015,upsample
205,RCSumPoolBias,1780,0.9896418146408457,0.9774390999074525,upsample
206,RCWeight,1780,0.9903470805754524,0.9784206576445255,upsample
207,Siamese,1780,0.9851723318846661,0.9684683832019458,upsample
208,AugWithin,1780,0.983027665909792,0.9634657409197297,upsample
209,AugOut100,1780,0.9800651429720256,0.958168073373735,upsample
210,AugOutDouble,1780,0.9815423056079211,0.961382169585814,upsample
211,Standard,1780,0.9798506187414195,0.9582200873665819,upsample
212,NStandard,1780,0.9831419687277193,0.9641035718986584,upsample
213,NAugWithin,1780,0.9860401662235482,0.9688550373257815,upsample
214,NAugOut100,1780,0.9835802298859513,0.9652416880411067,upsample
215,NAugOutDouble,1780,0.9851262339917347,0.967374406308888,upsample
216,RCSumPool,6117,0.9887203815016544,0.9760109638983211,upsample
217,RCSumPoolBias,6117,0.9895642421835856,0.9775444320867142,upsample
218,RCWeight,6117,0.9887633998936213,0.9750647329982901,upsample
219,Siamese,6117,0.985937149174519,0.9706534900404677,upsample
220,AugWithin,6117,0.9834152013216874,0.9649726674166859,upsample
221,AugOut100,6117,0.9809102767437412,0.9600961595500562,upsample
222,AugOutDouble,6117,0.9812930122630719,0.9615531429556213,upsample
223,Standard,6117,0.9799979874859058,0.9577509209311144,upsample
224,NStandard,6117,0.9827517839127592,0.9633620869415307,upsample
225,NAugWithin,6117,0.9857767828714922,0.9697188858993272,upsample
226,NAugOut100,6117,0.9836808899984879,0.9657111748621099,upsample
227,NAugOutDouble,6117,0.984708497105295,0.9672181938386284,upsample
228,RCSumPool,9295,0.9902235736624629,0.9784142894137963,upsample
229,RCSumPoolBias,9295,0.9884659613898363,0.9743968344943376,upsample
230,RCWeight,9295,0.9902432549423711,0.9790869214474468,upsample
231,Siamese,9295,0.9851962453279112,0.9694562089834762,upsample
232,AugWithin,9295,0.9843884354519651,0.9657604467326846,upsample
233,AugOut100,9295,0.9821190066782332,0.960848515585587,upsample
234,AugOutDouble,9295,0.981153067008341,0.9602245137478423,upsample
235,Standard,9295,0.9806729315185564,0.959840016658291,upsample
236,NStandard,9295,0.9833158142989349,0.9650106541038261,upsample
237,NAugWithin,9295,0.986123028884979,0.9690844342408792,upsample
238,NAugOut100,9295,0.9840792896833398,0.9648729450846878,upsample
239,NAugOutDouble,9295,0.9833380245544957,0.9653376962428009,upsample
