,Model Type,seed,Held-out AuROC,Held-out AuPRC,Early Stopping Metric
77,AugWithin,3578,0.9795645520261129,0.9574130133767609,auroc
78,AugOut100,3578,0.9806014234416877,0.958904724876591,auroc
79,AugOutDouble,3578,0.9784652131915292,0.9535890742197697,auroc
80,NStandard,3578,0.9806998040353538,0.9583179409234894,auroc
81,NAugWithin,3578,0.9851987657016055,0.9680641376618302,auroc
82,NAugOut100,3578,0.9824651408662665,0.9622869205495413,auroc
83,NAugOutDouble,3578,0.9841114868121403,0.9653650972872172,auroc
84,RCSumPool,1780,0.98902922620175,0.9754919925081341,auroc
85,RCSumPoolBias,1780,0.9875692158701102,0.9729010750049727,auroc
86,RCWeight,1780,0.9899812220977213,0.9768581461255715,auroc
87,Siamese,1780,0.9843846333865283,0.9652503629341106,auroc
88,Standard,1780,0.9817249165743405,0.9610207745503053,auroc
89,AugWithin,1780,0.9791911496312145,0.9574936193921117,auroc
90,AugOut100,1780,0.9817840808414767,0.9620999207807562,auroc
91,AugOutDouble,1780,0.9793110953335908,0.9552747636289696,auroc
92,NStandard,1780,0.9818468321250995,0.9601970850954702,auroc
93,NAugWithin,1780,0.9845394858344761,0.9658065520613635,auroc
94,NAugOut100,1780,0.982097923279171,0.962374195444467,auroc
95,NAugOutDouble,1780,0.9845809988837926,0.9664683248664039,auroc
96,RCSumPool,6117,0.9913850960514415,0.9791913018720042,auroc
97,RCSumPoolBias,6117,0.9897300191181957,0.9762147437344548,auroc
98,RCWeight,6117,0.9902288036529281,0.9782405525779344,auroc
99,Siamese,6117,0.9838631654885454,0.9659824013416698,auroc
100,Standard,6117,0.9811680946289703,0.9604595159760687,auroc
101,AugWithin,6117,0.979803299370452,0.9559219471284817,auroc
102,AugOut100,6117,0.9828997031825576,0.9639452649302472,auroc
103,AugOutDouble,6117,0.9798482618049272,0.9562155882255772,auroc
104,NStandard,6117,0.9826260060828574,0.9622945736578579,auroc
105,NAugWithin,6117,0.9829379130800013,0.9636687353737459,auroc
106,NAugOut100,6117,0.9824108883171493,0.961295744086251,auroc
107,NAugOutDouble,6117,0.9851347413281983,0.9680672537230308,auroc
108,RCSumPool,9295,0.9896598959565653,0.9767277775517789,auroc
109,RCSumPoolBias,9295,0.9899255244196599,0.9776073706408424,auroc
110,RCWeight,9295,0.990364921036348,0.9788015117937465,auroc
111,Siamese,9295,0.9849455412619496,0.9675362681070498,auroc
112,Standard,9295,0.9825454831540029,0.9639399789901497,auroc
113,AugWithin,9295,0.979754861744944,0.9579770538542497,auroc
114,AugOut100,9295,0.9822545219245931,0.9617842736157615,auroc
115,AugOutDouble,9295,0.9793729864214136,0.9555276312346312,auroc
116,NStandard,9295,0.9815283102222521,0.9598488950285142,auroc
117,NAugWithin,9295,0.9856753227768612,0.9690027867140165,auroc
118,NAugOut100,9295,0.9817066718214187,0.9619201798901404,auroc
119,NAugOutDouble,9295,0.984478962457976,0.9659008318644674,auroc
120,RCSumPool,1535,0.9843108888005792,0.9707754192306446,loss
